Destination Type,Destination,Month,Climate,Activities,Travel Companions,Special Requirement ,Duration,Plan
Upcountry,Ella,November,Rainy,"Visit Ella spice garden, Explore Ravana's cave, Visiting waterfalls, Train journeys, Tea plantation visits, Explore Nine Arch bridge",Beach/Resort Travel,Eco-friendly accommodation,1,"Day 1 - Visit Ella spice garden, Explore Ravana's cave, Visiting waterfalls"
Upcountry,Ella,December,Rainy,"Visit Ella spice garden, Explore Ravana's cave, Visiting waterfalls, Train journeys, Tea plantation visits, Explore Nine Arch bridge",Beach/Resort Travel,Special meal arrangements,1,"Day 1 - Visit Ella spice garden, Explore Ravana's cave, Visiting waterfalls"
Historical,Sigiriya,January,Sunny,"Climbing Sigiriya Rock Fortress, Village tours, Explore Dambulla cave temple",Beach/Resort Travel,Eco-friendly accommodation,1,"Day 1 - Climbing Sigiriya Rock Fortress, Village tours, Explore Dambulla cave temple"
Historical,Sigiriya,February,Sunny,"Climbing Sigiriya Rock Fortress, Village tours, Explore Dambulla cave temple",Beach/Resort Travel,"Child-friendly hotel, babysitting",1,"Day 1 - Climbing Sigiriya Rock Fortress, Village tours, Explore Dambulla cave temple"
Historical,Sigiriya,March,Sunny,"Climbing Sigiriya Rock Fortress, Village tours, Explore Dambulla cave temple",Beach/Resort Travel,"Budget Friendly Stay, Public Transport",1,"Day 1 - Climbing Sigiriya Rock Fortress, Village tours, Explore Dambulla cave temple"
Historical,Sigiriya,April,Sunny,"Climbing Sigiriya Rock Fortress, Village tours, Explore Dambulla cave temple",Beach/Resort Travel,Vegetarian meal options,1,"Day 1 - Climbing Sigiriya Rock Fortress, Village tours, Explore Dambulla cave temple"
Historical,Sigiriya,May,Sunny,"Climbing Sigiriya Rock Fortress, Village tours, Explore Dambulla cave temple",Beach/Resort Travel,"Child-friendly hotel, babysitting",1,"Day 1 - Climbing Sigiriya Rock Fortress, Village tours, Explore Dambulla cave temple"
Historical,Sigiriya,June,Cloudy,"Climbing Sigiriya Rock Fortress, Village tours, Explore Dambulla cave temple",Beach/Resort Travel,Eco-friendly accommodation,1,"Day 1 - Climbing Sigiriya Rock Fortress, Village tours, Explore Dambulla cave temple"
Historical,Sigiriya,July,Cloudy,"Climbing Sigiriya Rock Fortress, Village tours, Explore Dambulla cave temple",Beach/Resort Travel,"Road map, GPS rental",1,"Day 1 - Climbing Sigiriya Rock Fortress, Village tours, Explore Dambulla cave temple"
Historical,Sigiriya,August,Cloudy,"Climbing Sigiriya Rock Fortress, Village tours, Explore Dambulla cave temple",Beach/Resort Travel,"Budget Friendly Stay, Public Transport",1,"Day 1 - Climbing Sigiriya Rock Fortress, Village tours, Explore Dambulla cave temple"
Historical,Sigiriya,September,Cloudy,"Climbing Sigiriya Rock Fortress, Village tours, Explore Dambulla cave temple",Beach/Resort Travel,"Road map, GPS rental",1,"Day 1 - Climbing Sigiriya Rock Fortress, Village tours, Explore Dambulla cave temple"
Historical,Sigiriya,October,Rainy,"Climbing Sigiriya Rock Fortress, Village tours, Explore Dambulla cave temple, Cultural tours.",Beach/Resort Travel,"Private tour guide, spa booking",1,"Day 1 - Climbing Sigiriya Rock Fortress, Village tours, Explore Dambulla cave temple"
Historical,Sigiriya,November,Rainy,"Climbing Sigiriya Rock Fortress, Village tours, Explore Dambulla cave temple, Cultural tours.",Beach/Resort Travel,Eco-friendly accommodation,1,"Day 1 - Climbing Sigiriya Rock Fortress, Village tours, Explore Dambulla cave temple"
Historical,Sigiriya,December,Rainy,"Climbing Sigiriya Rock Fortress, Village tours, Explore Dambulla cave temple, Cultural tours.",Beach/Resort Travel,Special meal arrangements,1,"Day 1 - Climbing Sigiriya Rock Fortress, Village tours, Explore Dambulla cave temple"
Beachside,Galle,January,Sunny,"Beach Hopping, Whale watching, Cycling Tours, Explore Galle fort",Beach/Resort Travel,"Child-friendly hotel, babysitting",1,"Day 1 - Beach Hopping, Whale watching, Cycling Tours"
Beachside,Galle,February,Sunny,"Beach Hopping, Whale watching, Cycling Tours, Explore Galle fort",Beach/Resort Travel,"Private villa, surfing lessons, ",1,"Day 1 - Beach Hopping, Whale watching, Cycling Tours"
Beachside,Galle,March,Sunny,"Beach Hopping, Whale watching, Cycling Tours, Explore Galle fort",Beach/Resort Travel,"Private tour guide, spa booking",1,"Day 1 - Beach Hopping, Whale watching, Cycling Tours"
Beachside,Galle,April,Sunny,"Beach Hopping, Whale watching, Cycling Tours, Explore Galle fort",Beach/Resort Travel,Eco-friendly accommodation,1,"Day 1 - Beach Hopping, Whale watching, Cycling Tours"
Beachside,Galle,May,Cloudy,"Beach Hopping, Cycling Tours, Explore Galle fort",Beach/Resort Travel,"Budget Friendly Stay, Public Transport",1,"Day 1 - Beach Hopping, Cycling Tours, Explore Galle fort"
Beachside,Galle,June,Rainy,"Explore Galle fort, Tea plantation visits",Beach/Resort Travel,Private beachfront dining,1,"Day 1 - Explore Galle fort, Tea plantation visits, Explore Galle fort"
Beachside,Galle,July,Rainy,"Explore Galle fort, Tea plantation visits",Beach/Resort Travel,"Private villa, surfing lessons, ",1,"Day 1 - Explore Galle fort, Tea plantation visits, Explore Galle fort"
Beachside,Galle,August,Rainy,"Explore Galle fort, Tea plantation visits",Beach/Resort Travel,"Private tour guide, spa booking",1,"Day 1 - Explore Galle fort, Tea plantation visits, Explore Galle fort"
Beachside,Galle,September,Cloudy,"Beach Hopping, Cycling Tours, Explore Galle fort",Beach/Resort Travel,"Child-friendly hotel, babysitting",1,"Day 1 - Beach Hopping, Cycling Tours, Explore Galle fort"
Beachside,Galle,October,Rainy,"Explore Galle fort, Tea plantation visits",Beach/Resort Travel,Special meal arrangements,1,"Day 1 - Explore Galle fort, Tea plantation visits, Explore Galle fort"
Beachside,Galle,November,Cloudy,"Beach Hopping, Whale watching, Cycling Tours, Explore Galle fort",Beach/Resort Travel,Vegetarian meal options,1,"Day 1 - Beach Hopping, Whale watching, Cycling Tours"
Beachside,Galle,December,Cloudy,"Beach Hopping, Whale watching, Cycling Tours, Explore Galle fort",Beach/Resort Travel,"Budget Friendly Stay, Public Transport",1,"Day 1 - Beach Hopping, Whale watching, Cycling Tours"
Beachside,Trincomalee,January,Rainy,"Visit Kanniya Hot Springs, Koneswaram Temple, Fort Fredrick, Birdwatching",Beach/Resort Travel,"Budget Friendly Stay, Public Transport",2,"Day 1 - Visit Kanniya Hot Springs, Koneswaram Temple, Fort Fredrick | Day 2 - Birdwatching, Visit Kanniya Hot Springs, Koneswaram Temple"
Beachside,Trincomalee,February,Cloudy,"Snorkeling, Diving, Swimming, Sunbathing, Kayaking, Birdwatching, Pigeon island",Beach/Resort Travel,Private beachfront dining,2,"Day 1 - Snorkeling, Diving, Swimming | Day 2 - Sunbathing, Kayaking, Birdwatching"
Beachside,Trincomalee,March,Sunny,"Snorkeling, Diving, Swimming, Sunbathing, Kayaking, Birdwatching, Pigeon island",Beach/Resort Travel,"Private villa, surfing lessons",2,"Day 1 - Snorkeling, Diving, Swimming | Day 2 - Sunbathing, Kayaking, Birdwatching"
Beachside,Trincomalee,April,Sunny,"Snorkeling, Diving, Swimming, Sunbathing, Kayaking, Birdwatching, Pigeon island",Beach/Resort Travel,"Budget Friendly Stay, Public Transport",2,"Day 1 - Snorkeling, Diving, Swimming | Day 2 - Sunbathing, Kayaking, Birdwatching"
Beachside,Trincomalee,May,Sunny,"Snorkeling, Diving, Swimming, Sunbathing, Kayaking, Birdwatching, Pigeon island",Beach/Resort Travel,"Child-friendly hotel, babysitting",2,"Day 1 - Snorkeling, Diving, Swimming | Day 2 - Sunbathing, Kayaking, Birdwatching"
Beachside,Trincomalee,June,Sunny,"Snorkeling, Diving, Swimming, Sunbathing, Kayaking, Birdwatching, Pigeon island",Beach/Resort Travel,"Private villa, surfing lessons",2,"Day 1 - Snorkeling, Diving, Swimming | Day 2 - Sunbathing, Kayaking, Birdwatching"
Beachside,Trincomalee,July,Sunny,"Snorkeling, Diving, Swimming, Sunbathing, Kayaking, Birdwatching, Pigeon island",Beach/Resort Travel,"Private villa, surfing lessons",2,"Day 1 - Snorkeling, Diving, Swimming | Day 2 - Sunbathing, Kayaking, Birdwatching"
Beachside,Trincomalee,August,Sunny,"Snorkeling, Diving, Swimming, Sunbathing, Kayaking, Birdwatching, Pigeon island",Beach/Resort Travel,"Budget Friendly Stay, Public Transport",2,"Day 1 - Snorkeling, Diving, Swimming | Day 2 - Sunbathing, Kayaking, Birdwatching"
Beachside,Trincomalee,September,Cloudy,"Snorkeling, Diving, Swimming, Sunbathing, Kayaking, Birdwatching, Pigeon island",Beach/Resort Travel,Eco-friendly accommodation,2,"Day 1 - Snorkeling, Diving, Swimming | Day 2 - Sunbathing, Kayaking, Birdwatching"
Beachside,Trincomalee,October,Rainy,"Visit Kanniya Hot Springs, Koneswaram Temple, Fort Fredrick, Birdwatching",Beach/Resort Travel,Special meal arrangements,2,"Day 1 - Visit Kanniya Hot Springs, Koneswaram Temple, Fort Fredrick | Day 2 - Birdwatching, Visit Kanniya Hot Springs, Koneswaram Temple"
Beachside,Trincomalee,November,Rainy,"Visit Kanniya Hot Springs, Koneswaram Temple, Fort Fredrick, Birdwatching",Beach/Resort Travel,Vegetarian meal options,2,"Day 1 - Visit Kanniya Hot Springs, Koneswaram Temple, Fort Fredrick | Day 2 - Birdwatching, Visit Kanniya Hot Springs, Koneswaram Temple"
Beachside,Trincomalee,December,Rainy,"Visit Kanniya Hot Springs, Koneswaram Temple, Fort Fredrick, Birdwatching",Beach/Resort Travel,"Child-friendly hotel, babysitting",2,"Day 1 - Visit Kanniya Hot Springs, Koneswaram Temple, Fort Fredrick | Day 2 - Birdwatching, Visit Kanniya Hot Springs, Koneswaram Temple"
Upcountry,Nuwara Eliya,January,Cloudy,"Horse Riding, Visiting waterfalls, Tea plantation visit, Golfing, Botanical Exploration, Strawberry farm visits ",Beach/Resort Travel,Eco-friendly accommodation,2,"Day 1 - Horse Riding, Visiting waterfalls, Tea plantation visit | Day 2 - Golfing, Botanical Exploration, Strawberry farm visits "
Upcountry,Nuwara Eliya,February,Cloudy,"Horse Riding, Visiting waterfalls, Tea plantation visit, Golfing, Botanical Exploration, Strawberry farm visits ",Beach/Resort Travel,"Road map, GPS rental",2,"Day 1 - Horse Riding, Visiting waterfalls, Tea plantation visit | Day 2 - Golfing, Botanical Exploration, Strawberry farm visits "
Upcountry,Nuwara Eliya,March,Sunny,"Horse Riding, Visiting waterfalls, Tea plantation visit, Golfing, Botanical Exploration, Strawberry farm visits ",Beach/Resort Travel,"Budget Friendly Stay, Public Transport",2,"Day 1 - Horse Riding, Visiting waterfalls, Tea plantation visit | Day 2 - Golfing, Botanical Exploration, Strawberry farm visits "
Upcountry,Nuwara Eliya,April,Sunny,"Horse Riding, Visiting waterfalls, Tea plantation visit, Golfing, Botanical Exploration, Strawberry farm visits ",Beach/Resort Travel,"Road map, GPS rental",2,"Day 1 - Horse Riding, Visiting waterfalls, Tea plantation visit | Day 2 - Golfing, Botanical Exploration, Strawberry farm visits "
Upcountry,Nuwara Eliya,May,Rainy,"Tea factory tours, Visit seetha amman temple, Bortanical Exploration, Strawberry farm visits, Visiting waterfalls ",Beach/Resort Travel,"Child-friendly hotel, babysitting",2,"Day 1 - Tea factory tours, Visit seetha amman temple, Bortanical Exploration | Day 2 - Strawberry farm visits, Visiting waterfalls , Tea factory tours"
Upcountry,Nuwara Eliya,June,Rainy,"Tea factory tours, Visit seetha amman temple, Bortanical Exploration, Strawberry farm visits, Visiting waterfalls ",Beach/Resort Travel,Eco-friendly accommodation,2,"Day 1 - Tea factory tours, Visit seetha amman temple, Bortanical Exploration | Day 2 - Strawberry farm visits, Visiting waterfalls , Tea factory tours"
Upcountry,Nuwara Eliya,July,Cloudy,"Horse Riding, Visiting waterfalls, Tea plantation visit, Golfing, Botanical Exploration, Strawberry farm visits ",Beach/Resort Travel,"Road map, GPS rental",2,"Day 1 - Horse Riding, Visiting waterfalls, Tea plantation visit | Day 2 - Golfing, Botanical Exploration, Strawberry farm visits "
Upcountry,Nuwara Eliya,August,Cloudy,"Horse Riding, Visiting waterfalls, Tea plantation visit, Golfing, Botanical Exploration, Strawberry farm visits ",Beach/Resort Travel,"Budget Friendly Stay, Public Transport",2,"Day 1 - Horse Riding, Visiting waterfalls, Tea plantation visit | Day 2 - Golfing, Botanical Exploration, Strawberry farm visits "
Upcountry,Nuwara Eliya,September,Cloudy,"Horse Riding, Visiting waterfalls, Tea plantation visit, Golfing, Botanical Exploration, Strawberry farm visits ",Beach/Resort Travel,"Road map, GPS rental",2,"Day 1 - Horse Riding, Visiting waterfalls, Tea plantation visit | Day 2 - Golfing, Botanical Exploration, Strawberry farm visits "
Upcountry,Nuwara Eliya,October,Rainy,"Tea factory tours, Visit seetha amman temple, Bortanical Exploration, Strawberry farm visits, Visiting waterfalls ",Beach/Resort Travel,"Private tour guide, spa booking",2,"Day 1 - Tea factory tours, Visit seetha amman temple, Bortanical Exploration | Day 2 - Strawberry farm visits, Visiting waterfalls , Tea factory tours"
Upcountry,Nuwara Eliya,November,Rainy,"Tea factory tours, Visit seetha amman temple, Bortanical Exploration, Strawberry farm visits, Visiting waterfalls ",Beach/Resort Travel,Eco-friendly accommodation,2,"Day 1 - Tea factory tours, Visit seetha amman temple, Bortanical Exploration | Day 2 - Strawberry farm visits, Visiting waterfalls , Tea factory tours"
Upcountry,Nuwara Eliya,December,Rainy,"Tea factory tours, Visit seetha amman temple, Bortanical Exploration, Strawberry farm visits, Visiting waterfalls ",Beach/Resort Travel,Special meal arrangements,2,"Day 1 - Tea factory tours, Visit seetha amman temple, Bortanical Exploration | Day 2 - Strawberry farm visits, Visiting waterfalls , Tea factory tours"
Beachside,Mirissa,January,Cloudy,"Whale watching,  Beach Hopping, Visit coconut tree hill, Temple Visit, Village Tours",Beach/Resort Travel,Private beachfront dining,2,"Day 1 - Whale watching,  Beach Hopping, Visit coconut tree hill | Day 2 - Temple Visit, Village Tours, Whale watching"
Beachside,Mirissa,February,Sunny,"Whale watching,  Beach Hopping, Visit coconut tree hill, Temple Visit, Village Tours",Beach/Resort Travel,"Private villa, surfing lessons, ",2,"Day 1 - Whale watching,  Beach Hopping, Visit coconut tree hill | Day 2 - Temple Visit, Village Tours, Whale watching"
Beachside,Mirissa,March,Sunny,"Whale watching,  Beach Hopping, Visit coconut tree hill, Temple Visit, Village Tours",Beach/Resort Travel,"Private tour guide, spa booking",2,"Day 1 - Whale watching,  Beach Hopping, Visit coconut tree hill | Day 2 - Temple Visit, Village Tours, Whale watching"
Beachside,Mirissa,April,Sunny,"Whale watching,  Beach Hopping, Visit coconut tree hill, Temple Visit, Village Tours",Beach/Resort Travel,Eco-friendly accommodation,2,"Day 1 - Whale watching,  Beach Hopping, Visit coconut tree hill | Day 2 - Temple Visit, Village Tours, Whale watching"
Beachside,Mirissa,May,Cloudy,"Beach Hopping, Visit coconut tree hill, Temple Visit, Village Tours",Beach/Resort Travel,"Budget Friendly Stay, Public Transport",2,"Day 1 - Beach Hopping, Visit coconut tree hill, Temple Visit | Day 2 - Village Tours, Beach Hopping, Visit coconut tree hill"
Beachside,Mirissa,June,Cloudy,"Beach Hopping, Visit coconut tree hill, Temple Visit, Village Tours",Beach/Resort Travel,Private beachfront dining,2,"Day 1 - Beach Hopping, Visit coconut tree hill, Temple Visit | Day 2 - Village Tours, Beach Hopping, Visit coconut tree hill"
Beachside,Mirissa,July,Sunny,"Beach Hopping, Visit coconut tree hill, Temple Visit, Village Tours",Beach/Resort Travel,"Private villa, surfing lessons, ",2,"Day 1 - Beach Hopping, Visit coconut tree hill, Temple Visit | Day 2 - Village Tours, Beach Hopping, Visit coconut tree hill"
Beachside,Mirissa,August,Sunny,"Beach Hopping, Visit coconut tree hill, Temple Visit, Village Tours",Beach/Resort Travel,"Private tour guide, spa booking",2,"Day 1 - Beach Hopping, Visit coconut tree hill, Temple Visit | Day 2 - Village Tours, Beach Hopping, Visit coconut tree hill"
Beachside,Mirissa,September,Cloudy,"Beach Hopping, Visit coconut tree hill, Temple Visit, Village Tours",Beach/Resort Travel,"Private villa, surfing lessons, ",2,"Day 1 - Beach Hopping, Visit coconut tree hill, Temple Visit | Day 2 - Village Tours, Beach Hopping, Visit coconut tree hill"
Beachside,Mirissa,October,Rainy,"Tea plantation visits, Visit temples, Village tours, Visit Dondra lighthouse, Visit Dutch fort",Beach/Resort Travel,Special meal arrangements,2,"Day 1 - Tea plantation visits, Visit temples, Village tours | Day 2 - Visit Dondra lighthouse, Visit Dutch fort, Tea plantation visits"
Beachside,Mirissa,November,Rainy,"Tea plantation visits, Visit temples, Village tours, Visit Dondra lighthouse, Visit Dutch fort",Beach/Resort Travel,Vegetarian meal options,2,"Day 1 - Tea plantation visits, Visit temples, Village tours | Day 2 - Visit Dondra lighthouse, Visit Dutch fort, Tea plantation visits"
Beachside,Mirissa,December,Cloudy,"Whale watching, Beach Hopping, Visit coconut tree hill, Temple Visit, Village Tours",Beach/Resort Travel,"Budget Friendly Stay, Public Transport",2,"Day 1 - Whale watching, Beach Hopping, Visit coconut tree hill | Day 2 - Temple Visit, Village Tours, Whale watching"
Beachside,Jaffna,January,Rainy,"Visit jaffna fort, Museum visits, Visit Nallur kandaswamy temple, Food stops",Beach/Resort Travel,Private beachfront dining,2,"Day 1 - Visit jaffna fort, Museum visits, Visit Nallur kandaswamy temple | Day 2 - Food stops, Visit jaffna fort, Museum visits"
Beachside,Jaffna,February,Sunny,"Delft island exploration, Nainativu island exploration, Beach relaxing, Cycling tours, Bird watching, Visit jaffna fort",Beach/Resort Travel,"Child-friendly hotel, babysitting",2,"Day 1 - Delft island exploration, Nainativu island exploration, Beach relaxing | Day 2 - Cycling tours, Bird watching, Visit jaffna fort"
